_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a7e066c2600003f001213""",16.10.2021 09:23:50,"[""2021-10-16""]",[528.9906005859375],"[""Borhspat""]","[""""]","[""09:23:21""]",[176.3302001953125],16.10.2021 09:23:50,DeutscheBarytIndustrieOwlEye
"""616a7faa6c2600003f001243""",16.10.2021 09:30:50,"[""2021-10-16""]",[526.1061401367188],"[""Borhspat""]","[""""]","[""09:30:21""]",[175.36871337890625],16.10.2021 09:30:50,DeutscheBarytIndustrieOwlEye
"""616a814e6c2600003f001273""",16.10.2021 09:37:50,"[""2021-10-16""]",[526.5781860351562],"[""Borhspat""]","[""""]","[""09:37:21""]",[175.52606201171875],16.10.2021 09:37:50,DeutscheBarytIndustrieOwlEye
"""616a82f26c2600003f0012a3""",16.10.2021 09:44:50,"[""2021-10-16""]",[525.1256713867188],"[""Borhspat""]","[""""]","[""09:44:21""]",[175.04188537597656],16.10.2021 09:44:50,DeutscheBarytIndustrieOwlEye
"""616a84966c2600003f0012d3""",16.10.2021 09:51:50,"[""2021-10-16""]",[520.9745483398438],"[""Borhspat""]","[""""]","[""09:51:21""]",[173.65818786621094],16.10.2021 09:51:50,DeutscheBarytIndustrieOwlEye
"""616a863a6c2600003f001303""",16.10.2021 09:58:50,"[""2021-10-16""]",[520.3818969726562],"[""Borhspat""]","[""""]","[""09:58:21""]",[173.4606475830078],16.10.2021 09:58:50,DeutscheBarytIndustrieOwlEye
"""616a87de6c2600003f001333""",16.10.2021 10:05:50,"[""2021-10-16""]",[520.8038330078125],"[""Borhspat""]","[""""]","[""10:05:21""]",[173.6012725830078],16.10.2021 10:05:50,DeutscheBarytIndustrieOwlEye
"""616a89826c2600003f001363""",16.10.2021 10:12:50,"[""2021-10-16""]",[523.28515625],"[""Borhspat""]","[""""]","[""10:12:21""]",[174.4283905029297],16.10.2021 10:12:50,DeutscheBarytIndustrieOwlEye
"""616a8b266c2600003f001393""",16.10.2021 10:19:50,"[""2021-10-16""]",[518.9253540039062],"[""Borhspat""]","[""""]","[""10:19:21""]",[172.97511291503906],16.10.2021 10:19:50,DeutscheBarytIndustrieOwlEye
"""616a8cca6c2600003f0013c3""",16.10.2021 10:26:49,"[""2021-10-16""]",[519.7359008789062],"[""Borhspat""]","[""""]","[""10:26:21""]",[173.24530029296875],16.10.2021 10:26:49,DeutscheBarytIndustrieOwlEye
"""616a8e6d6c2600003f0013f3""",16.10.2021 10:33:48,"[""2021-10-16""]",[523.4505004882812],"[""Borhspat""]","[""""]","[""10:33:21""]",[174.48350524902344],16.10.2021 10:33:48,DeutscheBarytIndustrieOwlEye
"""616a90126c2600003f001423""",16.10.2021 10:40:50,"[""2021-10-16""]",[512.8412475585938],"[""Borhspat""]","[""""]","[""10:40:21""]",[170.94708251953125],16.10.2021 10:40:50,DeutscheBarytIndustrieOwlEye
"""616a91b66c2600003f001453""",16.10.2021 10:47:49,"[""2021-10-16""]",[512.4512329101562],"[""Borhspat""]","[""""]","[""10:47:21""]",[170.81707763671875],16.10.2021 10:47:49,DeutscheBarytIndustrieOwlEye
"""616a935a6c2600003f001483""",16.10.2021 10:54:50,"[""2021-10-16""]",[511.1618347167969],"[""Borhspat""]","[""""]","[""10:54:21""]",[170.3872833251953],16.10.2021 10:54:50,DeutscheBarytIndustrieOwlEye
"""616a93c16c2600003f0014b3""",16.10.2021 10:56:33,"[""2021-10-16""]",[511.1474914550781],"[""Borhspat""]","[""""]","[""10:56:04""]",[170.38250732421875],16.10.2021 10:56:33,DeutscheBarytIndustrieOwlEye
"""616a94fe6c2600003f0014e3""",16.10.2021 11:01:50,"[""2021-10-16""]",[514.4663696289062],"[""Borhspat""]","[""""]","[""11:01:21""]",[171.48880004882812],16.10.2021 11:01:50,DeutscheBarytIndustrieOwlEye
"""616a96a26c2600003f001513""",16.10.2021 11:08:50,"[""2021-10-16""]",[512.6444702148438],"[""Borhspat""]","[""""]","[""11:08:21""]",[170.88148498535156],16.10.2021 11:08:50,DeutscheBarytIndustrieOwlEye
"""616a98466c2600003f001543""",16.10.2021 11:15:50,"[""2021-10-16""]",[515.0384521484375],"[""Borhspat""]","[""""]","[""11:15:21""]",[171.6794891357422],16.10.2021 11:15:50,DeutscheBarytIndustrieOwlEye
"""616a99ea6c2600003f001573""",16.10.2021 11:22:50,"[""2021-10-16""]",[512.419677734375],"[""Borhspat""]","[""""]","[""11:22:21""]",[170.80654907226562],16.10.2021 11:22:50,DeutscheBarytIndustrieOwlEye
"""616a9b8e6c2600003f0015a3""",16.10.2021 11:29:50,"[""2021-10-16""]",[512.6072387695312],"[""Borhspat""]","[""""]","[""11:29:21""]",[170.86907958984375],16.10.2021 11:29:50,DeutscheBarytIndustrieOwlEye
"""616a9d326c2600003f0015d3""",16.10.2021 11:36:50,"[""2021-10-16""]",[511.448974609375],"[""Borhspat""]","[""""]","[""11:36:21""]",[170.4829864501953],16.10.2021 11:36:50,DeutscheBarytIndustrieOwlEye
"""616a9ed66c2600003f001603""",16.10.2021 11:43:50,"[""2021-10-16""]",[509.18817138671875],"[""Borhspat""]","[""""]","[""11:43:21""]",[169.72938537597656],16.10.2021 11:43:50,DeutscheBarytIndustrieOwlEye
"""616aa07a6c2600003f001633""",16.10.2021 11:50:50,"[""2021-10-16""]",[508.1530456542969],"[""Borhspat""]","[""""]","[""11:50:21""]",[169.3843536376953],16.10.2021 11:50:50,DeutscheBarytIndustrieOwlEye
"""616aa21e6c2600003f001663""",16.10.2021 11:57:50,"[""2021-10-16""]",[505.8646545410156],"[""Borhspat""]","[""""]","[""11:57:21""]",[168.62155151367188],16.10.2021 11:57:50,DeutscheBarytIndustrieOwlEye
"""616aa3c26c2600003f001693""",16.10.2021 12:04:50,"[""2021-10-16""]",[498.1137390136719],"[""Borhspat""]","[""""]","[""12:04:21""]",[166.0379180908203],16.10.2021 12:04:50,DeutscheBarytIndustrieOwlEye
"""616aa5666c2600003f0016c3""",16.10.2021 12:11:50,"[""2021-10-16""]",[501.0743103027344],"[""Borhspat""]","[""""]","[""12:11:21""]",[167.02476501464844],16.10.2021 12:11:50,DeutscheBarytIndustrieOwlEye
"""616aa70b6c2600003f0016f3""",16.10.2021 12:18:50,"[""2021-10-16""]",[503.16241455078125],"[""Borhspat""]","[""""]","[""12:18:21""]",[167.72080993652344],16.10.2021 12:18:50,DeutscheBarytIndustrieOwlEye
"""616aa8ae6c2600003f001723""",16.10.2021 12:25:50,"[""2021-10-16""]",[498.3774719238281],"[""Borhspat""]","[""""]","[""12:25:21""]",[166.12582397460938],16.10.2021 12:25:50,DeutscheBarytIndustrieOwlEye
"""616aaa526c2600003f001753""",16.10.2021 12:32:50,"[""2021-10-16""]",[498.6435241699219],"[""Borhspat""]","[""""]","[""12:32:21""]",[166.21450805664062],16.10.2021 12:32:50,DeutscheBarytIndustrieOwlEye
"""616aabf76c2600003f001783""",16.10.2021 12:39:50,"[""2021-10-16""]",[495.1796569824219],"[""Borhspat""]","[""""]","[""12:39:21""]",[165.0598907470703],16.10.2021 12:39:50,DeutscheBarytIndustrieOwlEye
"""616aad9a6c2600003f0017b3""",16.10.2021 12:46:50,"[""2021-10-16""]",[493.7269592285156],"[""Borhspat""]","[""""]","[""12:46:21""]",[164.57565307617188],16.10.2021 12:46:50,DeutscheBarytIndustrieOwlEye
"""616aaf3e6c2600003f0017e3""",16.10.2021 12:53:50,"[""2021-10-16""]",[495.6983642578125],"[""Borhspat""]","[""""]","[""12:53:21""]",[165.2327880859375],16.10.2021 12:53:50,DeutscheBarytIndustrieOwlEye
"""616ab0e26c2600003f001813""",16.10.2021 13:00:50,"[""2021-10-16""]",[494.088623046875],"[""Borhspat""]","[""""]","[""13:00:21""]",[164.6962127685547],16.10.2021 13:00:50,DeutscheBarytIndustrieOwlEye
"""616ab2866c2600003f001843""",16.10.2021 13:07:50,"[""2021-10-16""]",[492.34185791015625],"[""Borhspat""]","[""""]","[""13:07:21""]",[164.11395263671875],16.10.2021 13:07:50,DeutscheBarytIndustrieOwlEye
"""616ab42a6c2600003f001873""",16.10.2021 13:14:50,"[""2021-10-16""]",[489.6188659667969],"[""Borhspat""]","[""""]","[""13:14:21""]",[163.20628356933594],16.10.2021 13:14:50,DeutscheBarytIndustrieOwlEye
"""616ab5ce6c2600003f0018a3""",16.10.2021 13:21:50,"[""2021-10-16""]",[493.3634033203125],"[""Borhspat""]","[""""]","[""13:21:21""]",[164.4544677734375],16.10.2021 13:21:50,DeutscheBarytIndustrieOwlEye
