_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a87dd6c2600003f001329""",16.10.2021 10:05:49,"[""2021-10-16""]",[65.77391052246094],"[""Mitte""]","[""""]","[""10:05:21""]",[21.924638748168945],16.10.2021 10:05:49,DeutscheBarytIndustrieOwlEye
"""616a89816c2600003f001359""",16.10.2021 10:12:49,"[""2021-10-16""]",[64.70793151855469],"[""Mitte""]","[""""]","[""10:12:21""]",[21.56930923461914],16.10.2021 10:12:49,DeutscheBarytIndustrieOwlEye
"""616a8b256c2600003f001389""",16.10.2021 10:19:48,"[""2021-10-16""]",[64.97784423828125],"[""Mitte""]","[""""]","[""10:19:21""]",[21.659282684326172],16.10.2021 10:19:48,DeutscheBarytIndustrieOwlEye
"""616a8cc86c2600003f0013b9""",16.10.2021 10:26:48,"[""2021-10-16""]",[65.52305603027344],"[""Mitte""]","[""""]","[""10:26:21""]",[21.841020584106445],16.10.2021 10:26:48,DeutscheBarytIndustrieOwlEye
"""616a8e6b6c2600003f0013e9""",16.10.2021 10:33:47,"[""2021-10-16""]",[65.19007873535156],"[""Mitte""]","[""""]","[""10:33:21""]",[21.730026245117188],16.10.2021 10:33:47,DeutscheBarytIndustrieOwlEye
"""616a90116c2600003f001419""",16.10.2021 10:40:48,"[""2021-10-16""]",[65.86347961425781],"[""Mitte""]","[""""]","[""10:40:21""]",[21.95449447631836],16.10.2021 10:40:48,DeutscheBarytIndustrieOwlEye
"""616a91b46c2600003f001449""",16.10.2021 10:47:48,"[""2021-10-16""]",[65.22113037109375],"[""Mitte""]","[""""]","[""10:47:21""]",[21.74037742614746],16.10.2021 10:47:48,DeutscheBarytIndustrieOwlEye
"""616a93596c2600003f001479""",16.10.2021 10:54:49,"[""2021-10-16""]",[65.29386138916016],"[""Mitte""]","[""""]","[""10:54:21""]",[21.764619827270508],16.10.2021 10:54:49,DeutscheBarytIndustrieOwlEye
"""616a93c06c2600003f0014a9""",16.10.2021 10:56:32,"[""2021-10-16""]",[64.92745971679688],"[""Mitte""]","[""""]","[""10:56:04""]",[21.642488479614258],16.10.2021 10:56:32,DeutscheBarytIndustrieOwlEye
"""616a94fd6c2600003f0014d9""",16.10.2021 11:01:48,"[""2021-10-16""]",[66.88153839111328],"[""Mitte""]","[""""]","[""11:01:21""]",[22.293846130371094],16.10.2021 11:01:48,DeutscheBarytIndustrieOwlEye
"""616a96a06c2600003f001509""",16.10.2021 11:08:48,"[""2021-10-16""]",[65.03240966796875],"[""Mitte""]","[""""]","[""11:08:21""]",[21.67746925354004],16.10.2021 11:08:48,DeutscheBarytIndustrieOwlEye
"""616a98456c2600003f001539""",16.10.2021 11:15:48,"[""2021-10-16""]",[65.59822082519531],"[""Mitte""]","[""""]","[""11:15:21""]",[21.866071701049805],16.10.2021 11:15:48,DeutscheBarytIndustrieOwlEye
"""616a99e96c2600003f001569""",16.10.2021 11:22:48,"[""2021-10-16""]",[65.47210693359375],"[""Mitte""]","[""""]","[""11:22:21""]",[21.82403564453125],16.10.2021 11:22:48,DeutscheBarytIndustrieOwlEye
"""616a9b8d6c2600003f001599""",16.10.2021 11:29:49,"[""2021-10-16""]",[64.93721771240234],"[""Mitte""]","[""""]","[""11:29:21""]",[21.645740509033203],16.10.2021 11:29:49,DeutscheBarytIndustrieOwlEye
"""616a9d316c2600003f0015c9""",16.10.2021 11:36:48,"[""2021-10-16""]",[65.51292419433594],"[""Mitte""]","[""""]","[""11:36:21""]",[21.837642669677734],16.10.2021 11:36:48,DeutscheBarytIndustrieOwlEye
"""616a9ed56c2600003f0015f9""",16.10.2021 11:43:48,"[""2021-10-16""]",[64.42759704589844],"[""Mitte""]","[""""]","[""11:43:21""]",[21.47586441040039],16.10.2021 11:43:48,DeutscheBarytIndustrieOwlEye
"""616aa0796c2600003f001629""",16.10.2021 11:50:48,"[""2021-10-16""]",[64.68777465820312],"[""Mitte""]","[""""]","[""11:50:21""]",[21.562591552734375],16.10.2021 11:50:48,DeutscheBarytIndustrieOwlEye
"""616aa21d6c2600003f001659""",16.10.2021 11:57:49,"[""2021-10-16""]",[65.09429931640625],"[""Mitte""]","[""""]","[""11:57:21""]",[21.69809913635254],16.10.2021 11:57:49,DeutscheBarytIndustrieOwlEye
"""616aa3c16c2600003f001689""",16.10.2021 12:04:48,"[""2021-10-16""]",[65.46282196044922],"[""Mitte""]","[""""]","[""12:04:21""]",[21.820941925048828],16.10.2021 12:04:48,DeutscheBarytIndustrieOwlEye
"""616aa5656c2600003f0016b9""",16.10.2021 12:11:48,"[""2021-10-16""]",[64.89453887939453],"[""Mitte""]","[""""]","[""12:11:21""]",[21.631513595581055],16.10.2021 12:11:48,DeutscheBarytIndustrieOwlEye
"""616aa7096c2600003f0016e9""",16.10.2021 12:18:49,"[""2021-10-16""]",[64.35244750976562],"[""Mitte""]","[""""]","[""12:18:21""]",[21.450817108154297],16.10.2021 12:18:49,DeutscheBarytIndustrieOwlEye
"""616aa8ad6c2600003f001719""",16.10.2021 12:25:49,"[""2021-10-16""]",[64.3635482788086],"[""Mitte""]","[""""]","[""12:25:21""]",[21.454517364501953],16.10.2021 12:25:49,DeutscheBarytIndustrieOwlEye
"""616aaa516c2600003f001749""",16.10.2021 12:32:49,"[""2021-10-16""]",[64.2844467163086],"[""Mitte""]","[""""]","[""12:32:21""]",[21.42814826965332],16.10.2021 12:32:49,DeutscheBarytIndustrieOwlEye
"""616aabf56c2600003f001779""",16.10.2021 12:39:49,"[""2021-10-16""]",[65.45980834960938],"[""Mitte""]","[""""]","[""12:39:21""]",[21.819936752319336],16.10.2021 12:39:49,DeutscheBarytIndustrieOwlEye
"""616aad996c2600003f0017a9""",16.10.2021 12:46:48,"[""2021-10-16""]",[65.14230346679688],"[""Mitte""]","[""""]","[""12:46:21""]",[21.714101791381836],16.10.2021 12:46:48,DeutscheBarytIndustrieOwlEye
"""616aaf3d6c2600003f0017d9""",16.10.2021 12:53:48,"[""2021-10-16""]",[64.16901397705078],"[""Mitte""]","[""""]","[""12:53:21""]",[21.389671325683594],16.10.2021 12:53:48,DeutscheBarytIndustrieOwlEye
"""616ab0e16c2600003f001809""",16.10.2021 13:00:49,"[""2021-10-16""]",[63.879329681396484],"[""Mitte""]","[""""]","[""13:00:21""]",[21.293109893798828],16.10.2021 13:00:49,DeutscheBarytIndustrieOwlEye
