_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ac1486c2600003f0019e5""",16.10.2021 14:10:48,"[""2021-10-16""]",[347.31842041015625],"[""Weissspat""]","[""""]","[""14:10:21""]",[115.7728042602539],16.10.2021 14:10:48,DeutscheBarytIndustrieOwlEye
"""616ac2ec6c2600003f001a15""",16.10.2021 14:17:48,"[""2021-10-16""]",[348.8875732421875],"[""Weissspat""]","[""""]","[""14:17:21""]",[116.29585266113281],16.10.2021 14:17:48,DeutscheBarytIndustrieOwlEye
"""616ac4906c2600003f001a45""",16.10.2021 14:24:47,"[""2021-10-16""]",[347.3006896972656],"[""Weissspat""]","[""""]","[""14:24:21""]",[115.76689147949219],16.10.2021 14:24:47,DeutscheBarytIndustrieOwlEye
"""616ac6356c2600003f001a75""",16.10.2021 14:31:48,"[""2021-10-16""]",[346.6476135253906],"[""Weissspat""]","[""""]","[""14:31:21""]",[115.54920959472656],16.10.2021 14:31:48,DeutscheBarytIndustrieOwlEye
"""616ac7d86c2600003f001aa5""",16.10.2021 14:38:47,"[""2021-10-16""]",[346.0285339355469],"[""Weissspat""]","[""""]","[""14:38:21""]",[115.34284210205078],16.10.2021 14:38:47,DeutscheBarytIndustrieOwlEye
"""616ac97c6c2600003f001ad5""",16.10.2021 14:45:48,"[""2021-10-16""]",[346.154052734375],"[""Weissspat""]","[""""]","[""14:45:21""]",[115.38468170166016],16.10.2021 14:45:48,DeutscheBarytIndustrieOwlEye
"""616acfc2f97a0000240066f2""",16.10.2021 15:12:33,"[""2021-10-16""]",[347.2908630371094],"[""Weissspat""]","[""""]","[""15:12:01""]",[115.76361846923828],16.10.2021 15:12:33,DeutscheBarytIndustrieOwlEye
"""616ad296cd5800005b00653d""",16.10.2021 15:24:38,"[""2021-10-16""]",[345.9072265625],"[""Weissspat""]","[""""]","[""15:23:58""]",[115.30241394042969],16.10.2021 15:24:38,DeutscheBarytIndustrieOwlEye
"""616ad3becd5800005b00656d""",16.10.2021 15:29:34,"[""2021-10-16""]",[345.5807800292969],"[""Weissspat""]","[""""]","[""15:28:59""]",[115.19359588623047],16.10.2021 15:29:34,DeutscheBarytIndustrieOwlEye
"""616ad4b0cd5800005b00659d""",16.10.2021 15:33:36,"[""2021-10-16""]",[346.61334228515625],"[""Weissspat""]","[""""]","[""15:32:59""]",[115.53777313232422],16.10.2021 15:33:36,DeutscheBarytIndustrieOwlEye
